area_cont,area_ctry,area_name,area_code,proj,C2020,C2030,C2035,C2040,C2050,C2055,C2060,C2070,C2080,C2085,C2090,C2100,C2110,id_cont,id_d
Africa,Guinea,Guinea,GIN,mean,13131524,15647772,25482656,39786984,53253635,53253635,53253635,53253635,53253635,53253635,53253635,53253635,53253635,2,2
Africa,Guinea,Guinea,GIN,high,13131524,20276747,35049534,53253635,53253635,53253635,53253635,53253635,53253635,53253635,53253635,53253635,53253635,2,3
Africa,Guinea Bissau,Guinea Bissau,GNB,low,727391,501593,726699,941823,1372583,1592708,1815117,2286121,2803099,3086908,3398580,3503871,3503871,2,1
Africa,Guinea Bissau,Guinea Bissau,GNB,mean,727391,659228,950816,1241245,1834748,2146811,2480316,3233373,3503871,3503871,3503871,3503871,3503871,2,2
Africa,Guinea Bissau,Guinea Bissau,GNB,high,727391,808152,1176776,1546301,2326314,2765170,3259437,3503871,3503871,3503871,3503871,3503871,3503871,2,3
Africa,Ivory Coast,Ivory Coast,CIV,low,95269333,53746280,83013624,116704688,232465779,232465779,232465779,232465779,232465779,232465779,232465779,232465779,232465779,2,1
Africa,Ivory Coast,Ivory Coast,CIV,mean,95269333,84718326,154004149,232465779,232465779,232465779,232465779,232465779,232465779,232465779,232465779,232465779,232465779,2,2
Africa,Ivory Coast,Ivory Coast,CIV,high,95269333,121581269,232465779,232465779,232465779,232465779,232465779,232465779,232465779,232465779,232465779,232465779,232465779,2,3
Africa,Kenya,Kenya,KEN,low,5249102,2585248,3972557,5380212,8257891,9750571,11245936,14411346,17689063,19378032,21098692,24660003,28466541,2,1
Africa,Kenya,Kenya,KEN,mean,5249102,6580164,10152791,13921518,22056531,26470604,31267829,41834453,54203618,57391865,57391865,57391865,57391865,2,2
Africa,Kenya,Kenya,KEN,high,5249102,10783109,16926392,23554977,39219232,48341959,57391865,57391865,57391865,57391865,57391865,57391865,57391865,2,3
Africa,Liberia,Liberia,LBR,low,50841134,35167042,52537799,70184390,109942687,132826189,157834394,213451090,276916684,311873916,348935780,428747141,514748979,2,1
Africa,Liberia,Liberia,LBR,mean,50841134,46782765,70209777,95859077,157889672,194221582,233720844,324130233,428921382,485764973,544642482,667354728,795944913,2,2
Africa,Liberia,Liberia,LBR,high,50841134,58357087,89145939,125038520,213583331,265914253,324218083,457189567,605347451,683298688,763709592,901493138,1011995231,2,3
Africa,Madagascar,Madagascar,MDG,low,78168344,55511837,84636332,115534124,182459627,218351348,256077474,336521503,422724427,467487788,499865362,499865362,499865362,2,1
Africa,Madagascar,Madagascar,MDG,mean,78168344,81751131,126950309,175677409,283856771,343229522,405613778,499865362,499865362,499865362,499865362,499865362,499865362,2,2
Africa,Madagascar,Madagascar,MDG,high,78168344,109365762,172318650,241209442,397122221,480564988,499865362,499865362,499865362,499865362,499865362,499865362,499865362,2,3
Africa,Malawi,Malawi,MWI,low,1934632,1204925,1860245,2402338,2424455,2424455,2424455,2424455,2424455,2424455,2424455,2424455,2424455,2,1
Africa,Malawi,Malawi,MWI,mean,1934632,2055435,2424455,2424455,2424455,2424455,2424455,2424455,2424455,2424455,2424455,2424455,2424455,2,2
Africa,Malawi,Malawi,MWI,high,1934632,2424455,2424455,2424455,2424455,2424455,2424455,2424455,2424455,2424455,2424455,2424455,2424455,2,3
Africa,Mauritius,Mauritius,MUS,low,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Africa,Mauritius,Mauritius,MUS,mean,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Africa,Mauritius,Mauritius,MUS,high,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
Africa,Mayotte,Mayotte,MYT,low,241602,68810,111892,155815,235249,272737,312922,394599,476993,513242,551044,643989,662245,2,1
Africa,Mayotte,Mayotte,MYT,mean,241602,269293,409967,544064,662245,662245,662245,662245,662245,662245,662245,662245,662245,2,2
Africa,Mayotte,Mayotte,MYT,high,241602,469013,662245,662245,662245,662245,662245,662245,662245,662245,662245,662245,662245,2,3
Africa,Nigeria,Nigeria,NGA,low,27238800,18405220,28492465,39458928,63404414,76479922,90379630,122013022,156244077,173386835,190639775,227553348,283363108,2,1
Africa,Nigeria,Nigeria,NGA,mean,27238800,28994298,46075093,64633600,107734490,133494504,159500164,212788103,296123710,310869442,310869442,310869442,310869442,2,2
Africa,Nigeria,Nigeria,NGA,high,27238800,40550794,65244138,93144487,161122690,196485619,235600249,310869442,310869442,310869442,310869442,310869442,310869442,2,3
Africa,Reunion,Reunion,REU,low,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Africa,Reunion,Reunion,REU,mean,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Africa,Reunion,Reunion,REU,high,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
Africa,Rwanda,Rwanda,RWA,low,550730,199589,296088,404768,769484,1146016,1633635,2772709,4059767,4749205,5463851,6885782,7863457,2,1
Africa,Rwanda,Rwanda,RWA,mean,550730,598530,1607526,3145703,6885782,7863457,13964063,13964063,13964063,13964063,13964063,13964063,13964063,2,2
Africa,Rwanda,Rwanda,RWA,high,550730,1956106,4681220,7863457,13964063,13964063,13964063,13964063,13964063,13964063,13964063,13964063,13964063,2,3
Africa,Senegal,Senegal,SEN,low,99038,1487,2773,4031,6471,7928,9307,11734,14094,15247,16345,18425,20665,2,1
Africa,Senegal,Senegal,SEN,mean,99038,91205,138548,187386,287775,340806,396188,519612,662231,691876,691876,691876,691876,2,2
Africa,Senegal,Senegal,SEN,high,99038,185035,284202,390850,651956,691876,691876,691876,691876,691876,691876,691876,691876,2,3
Africa,Sierra Leone,Sierra Leone,SLE,low,32294364,27981196,41053612,56130584,83425789,83425789,83425789,83425789,83425789,83425789,83425789,83425789,83425789,2,1
Africa,Sierra Leone,Sierra Leone,SLE,mean,32294364,39328919,63068876,83425789,83425789,83425789,83425789,83425789,83425789,83425789,83425789,83425789,83425789,2,2
Africa,Sierra Leone,Sierra Leone,SLE,high,32294364,51288406,83425789,83425789,83425789,83425789,83425789,83425789,83425789,83425789,83425789,83425789,83425789,2,3
Africa,South Sudan,South Sudan,SSD,low,847243,276218,434228,648616,1329159,1697552,2133208,2405293,2405293,2405293,2405293,2405293,2405293,2,1
Africa,South Sudan,South Sudan,SSD,mean,847243,453785,842650,1403576,2405293,2405293,2405293,2405293,2405293,2405293,2405293,2405293,2405293,2,2
Africa,South Sudan,South Sudan,SSD,high,847243,707287,1440174,2361195,2405293,2405293,2405293,2405293,2405293,2405293,2405293,2405293,2405293,2,3
Africa,Tanzania,Tanzania,TZA,low,3778394,2363431,3691325,5077373,8101621,9730549,11437821,15058369,18884469,20892268,22958826,27351600,32115208,2,1
Africa,Tanzania,Tanzania,TZA,mean,3778394,4040873,6349628,8921608,14610014,17674279,20911665,27953985,35949749,40275392,44796965,54385597,64814651,2,2
Africa,Tanzania,Tanzania,TZA,high,3778394,5796762,9331218,13243753,21945006,26819402,32159457,44105166,57501511,64814651,70789399,78268555,78268555,2,3
Africa,Togo,Togo,TGO,low,519158,309724,481514,648517,1044637,1323150,1323150,1323150,1323150,1323150,1323150,1323150,1323150,2,1
Africa,Togo,Togo,TGO,mean,519158,619081,984611,1323150,1323150,1323150,1323150,1323150,1323150,1323150,1323150,1323150,1323150,2,2
Africa,Togo,Togo,TGO,high,519158,965920,1323150,1323150,1323150,1323150,1323150,1323150,1323150,1323150,1323150,1323150,1323150,2,3
Africa,Uganda,Uganda,UGA,low,10106471,7451015,13464902,21501327,42938458,55047556,65612228,65612228,65612228,65612228,65612228,65612228,65612228,2,1
Africa,Uganda,Uganda,UGA,mean,10106471,16170397,32058840,51977517,65612228,65612228,65612228,65612228,65612228,65612228,65612228,65612228,65612228,2,2
Africa,Uganda,Uganda,UGA,high,10106471,28676192,56935111,65612228,65612228,65612228,65612228,65612228,65612228,65612228,65612228,65612228,65612228,2,3
Africa,Zambia,Zambia,ZMB,low,1656794,1013985,1545028,2080209,3085172,3501731,3896013,4007216,4007216,4007216,4007216,4007216,4007216,2,1
Africa,Zambia,Zambia,ZMB,mean,1656794,1763531,2660550,3432590,4007216,4007216,4007216,4007216,4007216,4007216,4007216,4007216,4007216,2,2
Africa,Zambia,Zambia,ZMB,high,1656794,2510896,3590370,4007216,4007216,4007216,4007216,4007216,4007216,4007216,4007216,4007216,4007216,2,3
Asia,Australia,Australia – Queensland,QLD,low,14009956,8543822,12658753,16773278,25114992,29237636,33352235,41407695,49398402,53439143,57526534,65786839,74202093,3,1
Asia,Australia,Australia – Queensland,QLD,mean,14009956,14729821,22013665,29289236,43470281,50500355,57630078,72220559,87454782,95467436,103774745,121291904,139843087,3,2
Asia,Australia,Australia – Queensland,QLD,high,14009956,20975250,31377176,41505009,61792809,72269653,83075506,106281725,131895359,145408386,159335558,188409661,218778149,3,3
Asia,Bangladesh,Bangladesh,BGD,low,2084435,1638252,2342926,2957529,4240961,4903413,5556731,6799148,8034780,8653669,9277860,10549072,11830144,3,1
Asia,Bangladesh,Bangladesh,BGD,mean,2084435,2400369,3354191,4356057,6350290,7296854,8253286,10192356,12174145,13178589,14182314,16184309,18188403,3,2
Asia,Bangladesh,Bangladesh,BGD,high,2084435,3066946,4415547,5781530,8363162,9665971,10999869,13705563,16412468,17768894,19123532,21839903,24593683,3,3
Asia,Bhutan,Bhutan,BTN,low,8948242,4985362,7472980,9999174,15168834,17804244,20462457,25832194,31226212,33927968,36639044,42082796,47531205,3,1
Asia,Bhutan,Bhutan,BTN,mean,8948242,8472303,12820917,17264938,26353810,30934316,35530029,44776864,54069214,58744789,63442344,72875978,82338339,3,2
Asia,Bhutan,Bhutan,BTN,high,8948242,12040803,18321452,24736707,37697690,44225173,50772133,63990037,77309928,83999345,90717367,104269512,117923117,3,3
Asia,Brunei,Brunei,BRN,low,493493,423647,609338,797375,1191696,1396349,1607401,2032667,2455856,2665584,2873759,3287437,3701293,3,1
Asia,Brunei,Brunei,BRN,mean,493493,550184,800213,1062602,1614236,1899553,2183129,2745954,3300537,3576734,3857186,4424135,5009869,3,2
Asia,Brunei,Brunei,BRN,high,493493,676029,1000401,1337735,2048870,2404174,2755711,3450659,4155230,4513407,4880032,5638510,6429280,3,3
Asia,Cambodia,Cambodia,KHM,low,105090069,74058658,114368242,157880457,254683897,304170557,304170557,304170557,304170557,304170557,304170557,304170557,304170557,3,1
Asia,Cambodia,Cambodia,KHM,mean,105090069,106407613,167709863,235428906,304170557,304170557,304170557,304170557,304170557,304170557,304170557,304170557,304170557,3,2
Asia,Cambodia,Cambodia,KHM,high,105090069,140921785,225952146,304170557,304170557,304170557,304170557,304170557,304170557,304170557,304170557,304170557,304170557,3,3
Asia,Fiji,Fiji,FJI,low,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Asia,Fiji,Fiji,FJI,mean,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Asia,Fiji,Fiji,FJI,high,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Asia,India,India – Andaman and N.,AN,low,1159379,153748,240413,341830,561019,680707,803411,1062324,1325503,1457733,1589205,1850481,2110531,3,1
Asia,India,India – Andaman and N.,AN,mean,1159379,1018095,1653972,2283519,3456247,4013866,4584139,5738604,6945691,7564046,8185414,9442955,10715696,3,2
Asia,India,India – Andaman and N.,AN,high,1159379,2023206,3103317,4112645,6194656,7287461,8402971,10674227,13006894,14199007,15411303,17912335,20517494,3,3
Asia,India,India – North-East,NE,low,38497592,23359718,35956091,49165498,76669529,90713478,104917768,133602119,162597033,177207819,191881221,221432808,251364134,3,1
Asia,India,India – North-East,NE,mean,38497592,36667961,57074513,78214363,121603369,143628966,165825175,210718666,256366141,279504634,302895504,350518728,399406117,3,2
Asia,India,India – North-East,NE,high,38497592,50653130,78984382,108070019,167435896,197588320,228030255,290090949,354018357,386810590,420264643,489349455,561240604,3,3
Asia,India,India – West. Ghats,WG,low,20645602,10430599,17491172,25606389,44607539,55114209,66084151,88994080,113297928,126274121,139962640,160893605,160893605,3,1
Asia,India,India – West. Ghats,WG,mean,20645602,19249305,33325956,49349176,85357886,104626067,125188544,160893605,160893605,160893605,160893605,160893605,160893605,3,2
Asia,India,India – West. Ghats,WG,high,20645602,29724755,51770336,76464389,131355248,160893605,160893605,160893605,160893605,160893605,160893605,160893605,160893605,3,3
Asia,Indonesia,Indonesia,IDN,low,759115369,449406570,690618999,944777035,1495356504,1797824048,2121098061,2828379964,3607525203,4023393159,4454456761,5355618954,6301388256,3,1
Asia,Indonesia,Indonesia,IDN,mean,759115369,667921788,1040123143,1442054815,2368522245,2895165953,3459258249,4693175120,6037602809,6738588069,7451719997,8904188036,10384851618,3,2
Asia,Indonesia,Indonesia,IDN,high,759115369,897161706,1415710782,1999935461,3386022272,4175937500,5019182402,6825636025,8718321275,9685580822,10665976071,12657080684,14549477273,3,3
Asia,Laos,Laos,LAO,low,125523902,97446388,150297224,204533275,316535126,374344058,433440741,555941819,685651580,754562350,827859200,934281575,934281575,3,1
Asia,Laos,Laos,LAO,mean,125523902,126113106,194621446,265114310,411872981,488483232,567528073,735609280,934281575,934281575,934281575,934281575,934281575,3,2
Asia,Laos,Laos,LAO,high,125523902,155224931,239756044,327077559,510872426,608200660,710596475,934281575,934281575,934281575,934281575,934281575,934281575,3,3
Asia,Malaysia,Malaysia,MYS,low,210968368,129021822,203685859,285229813,468467578,570043225,677017752,905858710,1153439185,1283461229,1416789280,1691241689,1973011687,3,1
Asia,Malaysia,Malaysia,MYS,mean,210968368,178891151,287038165,406840601,681681779,833195550,993318376,1337002799,1703056754,1891448500,2082223241,2465991049,2837580504,3,2
Asia,Malaysia,Malaysia,MYS,high,210968368,232509945,377085983,541368527,915959930,1123537972,1342591848,1804210491,2283101734,2523867609,2763024752,2961606869,2961606869,3,3
Asia,Myanmar,Myanmar,MMR,low,166454035,93886825,148306381,206086901,328717572,392878422,458554191,593855306,734036337,805989465,879324817,1030239356,1186995167,3,1
Asia,Myanmar,Myanmar,MMR,mean,166454035,151631983,241269485,336193077,537588077,642800137,750895705,976382508,1215344220,1340032072,1468917486,1740499038,1825637933,3,2
Asia,Myanmar,Myanmar,MMR,high,166454035,213073919,339936555,474250131,759352372,910000647,1066706579,1399024789,1762670611,1825637933,1825637933,1825637933,1825637933,3,3
Asia,New Caledonia,New Caledonia,NCL,low,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Asia,New Caledonia,New Caledonia,NCL,mean,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Asia,New Caledonia,New Caledonia,NCL,high,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Asia,Papua New Guinea,Papua New Guinea,PNG,low,44714462,36739384,50340215,63730223,91147873,104905275,118689087,146285774,173845604,187662286,201497588,229330562,257320783,3,1
Asia,Papua New Guinea,Papua New Guinea,PNG,mean,44714462,54382561,76793392,99546962,145118946,167903394,190691022,236664185,283145419,306794037,330696760,379424724,429358388,3,2
Asia,Papua New Guinea,Papua New Guinea,PNG,high,44714462,72044170,103734229,135526920,199150524,231221626,263498710,329481989,397708595,432716518,468207562,540434279,614213302,3,3
Asia,Philippines,Philippines,PHL,low,58391022,28222579,44330820,60972888,95899564,113961747,132289467,169343233,206896395,225841051,244906558,283413370,322614470,3,1
Asia,Philippines,Philippines,PHL,mean,58391022,56395811,88626771,122319759,191536921,226776375,262430147,335384629,411596558,451336357,492420857,579404513,674006197,3,2
Asia,Philippines,Philippines,PHL,high,58391022,86216940,135687671,186426323,290615873,344515573,400235540,519343525,652632901,725985954,804564523,977327053,1105743327,3,3
Asia,Singapore,Singapore,SGP,low,19145,7310,13378,20248,36077,44839,54170,74435,97101,109507,122465,150370,180375,3,1
Asia,Singapore,Singapore,SGP,mean,19145,15193,27166,40711,72321,90476,110340,155240,205170,231252,258129,317915,402672,3,2
Asia,Singapore,Singapore,SGP,high,19145,24294,42949,64788,117176,148504,182438,254810,342900,402672,424430,424430,424430,3,3
Asia,Solomon Isl.,Solomon Isl.,SLB,low,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Asia,Solomon Isl.,Solomon Isl.,SLB,mean,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Asia,Solomon Isl.,Solomon Isl.,SLB,high,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Asia,Sri Lanka,Sri Lanka,LKA,low,5628815,2387701,3661024,5099342,8508471,10357988,12268900,16231751,20406133,22545980,24720903,29144608,33668714,3,1
Asia,Sri Lanka,Sri Lanka,LKA,mean,5628815,4282789,7048361,10188321,16980131,20603414,24327193,32022857,39967783,44030910,48153367,56608596,65477421,3,2
Asia,Sri Lanka,Sri Lanka,LKA,high,5628815,6579371,11050675,15865952,26320139,31818246,37438071,49035242,61211174,67673016,74518091,90841856,90841856,3,3
Asia,Thailand,Thailand,THA,low,39142014,22947823,35754083,49069038,76871546,91247180,105891211,135963284,166920297,182717938,198736319,231333166,264707558,3,1
Asia,Thailand,Thailand,THA,mean,39142014,38082621,59562923,81944667,128862686,153233017,178133494,229503726,282823048,310199947,338084304,395453567,455954560,3,2
Asia,Thailand,Thailand,THA,high,39142014,53905256,84501283,116475483,183794643,218929320,255000611,329849608,408691968,450279018,493908684,601828588,601828588,3,3
Asia,Timor-Leste,Timor-Leste,TLS,low,750371,268815,395293,529059,800594,940002,1081292,1367413,1655064,1797115,1938919,2225961,2516433,3,1
Asia,Timor-Leste,Timor-Leste,TLS,mean,750371,739434,1129965,1528707,2324920,2726681,3128437,3938664,4747584,5074396,5247430,5247430,5247430,3,2
Asia,Timor-Leste,Timor-Leste,TLS,high,750371,1242542,1893888,2551526,3876774,4540442,5247430,5247430,5247430,5247430,5247430,5247430,5247430,3,3
Asia,Vanuatu,Vanuatu,VUT,low,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Asia,Vanuatu,Vanuatu,VUT,mean,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Asia,Vanuatu,Vanuatu,VUT,high,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Asia,Vietnam,Vietnam,VNM,low,71021368,53469205,78844527,105347463,160967312,189981719,219711007,281035575,344921454,377922051,411709069,482369367,558826168,3,1
Asia,Vietnam,Vietnam,VNM,mean,71021368,73471120,110436975,149124341,231046787,273923178,318029451,410342306,510317692,564775749,623599935,672766277,672766277,3,2
Asia,Vietnam,Vietnam,VNM,high,71021368,94197952,143258140,194944556,304759549,362782285,423271341,555601163,672766277,672766277,672766277,672766277,672766277,3,3
