"area_cont","area_ctry","area_name","area_code","int","pa","alt","slope","ddefor","dedge","driver","droad","dtown","Vrho"
"America","Antigua and B.","Antigua and B.","ATG",3.03596918798201,-0.336,-3.88453437626862,NA,-3.18852319837241,-14.8442961989419,-0.0241246743111747,NA,NA,10
"America","Bahamas","Bahamas","BHS",0.636321993251768,NA,NA,-4.1490835696184,-5.22831950514187,-6.84034462002412,NA,NA,NA,6.7
"America","Barbados","Barbados","BRB",2.39165804293708,-0.193,-4.82381995765198,-2.87435122878109,-2.09603878298273,-25.773026140049,NA,-0.00613548745120348,NA,1.52
"America","Belize","Belize","BLZ",1.53153337932996,-0.767,-1.50713484614777,-3.66607941203517,-1.44964624079262,-2.17158044087856,NA,-0.0223739696882855,-0.0437554051064478,7.37
"America","Bolivia","Bolivia","BOL",2.6165467691982,-0.149,-0.675958686945251,-2.55435106435277,-0.574540022581426,-3.90311078993498,-0.00567482900798049,-0.0197440570827978,-0.00113585987011555,5.25
"America","Brazil","Brazil – Acre","AC",2.54938456103039,-0.704,NA,NA,-1.91418247807241,-3.92187966936939,NA,-0.00107291842289659,-0.0109693873763197,3.94
"America","Brazil","Brazil – Alagoas","AL",3.89540635261701,-0.319,-2.50833299403835,-0.286694883322329,-3.56411530674463,-26.4709994269454,-0.032385878425048,-0.0638944924073232,-0.0402044486631988,3.46
"America","Brazil","Brazil – Amapa","AP",2.87999544256684,-0.264,-6.08819060143898,-2.21957345230359,-0.731519565660887,-3.4473907280822,NA,-0.0115344325848012,-0.00307472675112857,5.03
"America","Brazil","Brazil – Amazonas","AM",2.69312226283017,-0.49,-1.39421223636086,NA,-0.573222851008947,-1.43363561348122,-0.0191328896512754,-0.0077462385553347,-0.0136065989958935,12.3
"America","Brazil","Brazil – Bahia","BA",2.99191406963595,-0.218,-1.04694729699711,-2.68898209168903,-2.84336784388467,-9.79210767721114,NA,-0.0114166219110713,NA,4.09
"America","Brazil","Brazil – Ceara","CE",3.37951520719723,-0.748,-2.46627119736973,NA,NA,-30.6079210921232,NA,-0.00888152386754147,NA,11.8
"America","Brazil","Brazil – Espirito Santo","ES",1.13722996964259,-0.0699,-2.13121390300109,NA,-2.58344755915371,-8.45420148775276,-0.00652523206072565,-0.0384539707937176,-0.0112869921080877,3.03
"America","Brazil","Brazil – Goias","GO",1.01276051383337,-0.107,NA,NA,-2.71904054216182,-10.1645804524532,-0.0116363273925216,NA,NA,3
"America","Brazil","Brazil – Maranhao","MA",1.47241455759829,-0.147,NA,-2.83953437616691,-3.01181588030812,-4.54129130063278,NA,NA,-0.0192880700367985,2.81
"America","Brazil","Brazil – Mato Grosso","MT",1.42056766790647,-0.466,NA,NA,-0.929155284278225,-0.928638476893172,NA,-0.00779239526554008,-0.0127525746556746,10.3
"America","Brazil","Brazil – Mato Grosso do Sul","MS",1.47866848843401,NA,-1.41823378606135,NA,-0.890731314653111,-19.1284121742008,NA,NA,NA,2.96
"America","Brazil","Brazil – Minas Gerais","MG",2.28997739557224,-0.184,-1.34914825488102,NA,-4.14159911756707,-8.66926364150684,-0.00208541433603736,-0.00505693574048376,-0.00240229261196432,3.52
"America","Brazil","Brazil – Para","PA",1.70298998239673,-0.97,-0.0808286017460097,-1.05777350836417,-0.71979821696346,-1.82892674078242,NA,-0.0115959125583394,-0.00730732776090635,7.13
"America","Brazil","Brazil – Paraiba","PB",5.94285301147011,-0.464,NA,NA,-3.5174012649301,-9.95982297555354,-0.0162757779252172,NA,-0.0242677788263023,5.94
"America","Brazil","Brazil – Parana","PR",1.21929391954823,-0.119,NA,-3.91707857350451,-2.6830766165456,-10.1264218248924,-0.00431539874244586,NA,NA,2.77
"America","Brazil","Brazil – Pernambouco","PE",8.01514121689991,-0.699,-2.95526832014558,-1.94350688773782,-5.09045084854395,-31.5971154325885,-0.014974280369614,-0.0292219670621971,-0.00692628605774628,5.03
"America","Brazil","Brazil – Piaui","PI",1.70852192344725,NA,NA,NA,-1.91133489817382,-23.6065109294591,-0.00675107580588401,NA,-0.00460893169290451,3.44
"America","Brazil","Brazil – Rio de Janeiro","RJ",2.60241816942386,-0.204,-0.364060597339121,NA,-4.87309785813796,-17.3856256630313,-0.0238717014096083,-0.0163913792260169,NA,2.41
"America","Brazil","Brazil – Rio Grande do Norte","RN",2.57212223556577,-0.342,NA,-1.20718622951174,-6.97505549553279,-8.0182464700503,NA,-0.000905745845019554,NA,9.33
"America","Brazil","Brazil – Rio Grande do Sul","RS",2.47086686633323,-0.387,-0.40616662222633,-6.866223978839,-3.71624962341986,-23.6660073287165,-0.00223020509030741,NA,NA,1.67
"America","Brazil","Brazil – Rondonia","RO",1.4675838697493,-1.44,NA,-2.11344553303099,-0.747646836372188,-1.61716612172191,NA,-0.0128150995147238,-0.0160663940655559,7.27
"America","Brazil","Brazil – Roraima","RR",2.04911678729671,-0.681,-2.63967634097416,NA,-0.753371829930334,-1.27226853415518,NA,NA,-0.0118013419318436,7.63
"America","Brazil","Brazil – Santa Catarina","SC",1.56442882163921,-0.346,NA,-6.84841009292776,-3.87920000757219,-11.2465480805666,NA,NA,NA,1.86
"America","Brazil","Brazil – Sao Paulo","SP",2.46083863176784,-0.188,-0.692011040104794,-3.89447009195364,-2.45179704840892,-7.15520569712748,NA,-0.0249339234301929,-0.00696371880919473,3.66
"America","Brazil","Brazil – Sergipe","SE",2.26741732861107,NA,NA,NA,-5.66273746403918,-13.6842154504969,-0.00472722708685025,NA,NA,4.21
"America","Brazil","Brazil – Tocantins","TO",0.199528869445816,NA,NA,NA,-1.48588308299183,-0.858331026849649,-0.0110262658688128,NA,NA,4.23
"America","Colombia","Colombia","COL",1.99983269975583,-0.418,-0.901315934406572,-3.11580894586137,-1.05981374043393,-1.24877606602545,NA,-0.00927491744394966,-0.0179091265683491,5.12
"America","Costa Rica","Costa Rica","CRI",1.7861815076505,-0.0989,-0.0920664225622539,-3.41798776859603,-2.53075560577354,-8.01584766662586,NA,-0.0189625691518894,-0.0186917130413578,2.72
"America","Cuba","Cuba","CUB",0.970018594878603,-0.0633,-0.618491931036046,-1.03997033650064,-1.99046430791147,-5.0185670915328,NA,-0.0235426227422501,-0.0048214489046462,5.16
"America","Dominica","Dominica","DMA",1.87190705612021,NA,-0.580374144457455,-2.21642472584562,-0.711238204722969,-4.22530762520067,NA,NA,-0.16984059419602,2.91
"America","Dominican Rep.","Dominican Rep.","DOM",1.74969729356003,-0.326,-0.666887334801409,-0.135292195286009,-4.49687026357777,-10.4990145448019,NA,-0.00466911696143643,NA,2.27
"America","Ecuador","Ecuador","ECU",2.23958333347144,-0.806,-0.123072967124305,-3.70499170653947,-0.46223223025948,-6.3917925259493,NA,-0.0228738818636595,-0.0160997809411543,2.91
"America","El Salvador","El Salvador","SLV",2.56315579458371,-0.506,-0.41152849273257,-1.58577426462161,-3.54516711028831,-22.0256484024808,NA,-0.0599086670823239,-0.0371698680954414,5.58
"America","French Guiana","French Guiana","GUF",2.798830490348,-1.23,-10.5138448749366,-1.36352320005952,-0.397117762833567,-1.34243741079181,NA,NA,-0.0237053409699743,20.6
"America","Grenada","Grenada","GRD",3.68444907918417,-0.297,-6.84826160855325,NA,-3.78197222449722,-12.8106134109225,-0.0139909343714525,-0.275192283878564,-0.00143024449425729,8.09
"America","Guadeloupe","Guadeloupe","GLP",1.95450010761117,-0.0355,-0.877526787398359,-0.325814423487678,-1.94334812199305,-17.4576692827359,-0.0251842235664785,-0.0346343956944577,-0.0156953685715935,2.93
"America","Guatemala","Guatemala","GTM",1.7704847330234,NA,-0.458701273264408,-2.28060858447776,-2.58672067590418,-3.23376361275276,-0.0143357650498545,-0.00915870680978037,-0.0140400202103232,3.02
"America","Guyana","Guyana","GUY",2.90467910246164,-0.708,-1.95757006319248,-4.25061233182615,-0.226743244966016,-1.71478872246624,NA,-0.0106716963867145,-0.0200724994178006,12.6
"America","Haiti","Haiti","HTI",1.7552129091861,-0.0762,NA,-0.771125770986656,-6.12121161145571,-17.8097858389506,-0.0706557668539269,-0.0520498894988157,-0.0124416104556714,2.52
"America","Honduras","Honduras","HND",1.10179756029514,-0.382,-1.42562134184644,-2.94126795230531,-0.63695314420592,-1.18112080715462,-0.00232866140296802,NA,NA,4.11
"America","Jamaica","Jamaica","JAM",2.49370819909103,-0.111,-0.949961258447913,-1.62250097069576,-5.01458560436768,-10.3407873337631,-0.0316393173617582,-0.05974632552474,-0.0614629050873086,2.5
"America","Martinique","Martinique","MTQ",2.61803425913911,-0.234,-2.60028474425913,-2.64349367707254,-1.97142522975506,-20.786487473495,NA,-0.044302838433663,NA,1.61
"America","Mexico","Mexico","MEX",0.981278006095329,-0.332,-0.370528859333144,-2.05657967662113,-2.27014114280646,-5.05312779565734,NA,-0.00278643924020461,-0.00471946221464772,3.17
"America","Montserrat","Montserrat","MSR",1.16065384407104,NA,-0.990801377952056,-0.719413621115072,-2.67335156771824,-32.880368875364,-0.092565533676476,NA,NA,8.45
"America","Nicaragua","Nicaragua","NIC",-0.041322543592639,NA,-0.961084130475764,-2.90971108197978,-0.223152530208818,-1.44425500771126,NA,-0.00459462958687862,NA,3.17
"America","Panama","Panama","PAN",1.74453401724149,-0.181,-0.447574342269614,-1.4959709010802,-1.68576724939263,-3.47535518493979,NA,-0.0266009918532565,NA,2.65
"America","Paraguay","Paraguay","PRY",1.28821380382552,-0.0483,-1.62507864892448,-5.89206047675934,-2.89782483936869,-3.40118705999313,NA,-0.0139113689249098,NA,3.9
"America","Peru","Peru","PER",4.00417549635402,-0.679,-0.872125146055365,-3.67413312722009,-0.846885381435814,-1.62645601025806,-0.00913224512746925,-0.0127970675337583,-0.0272858362776368,5.55
"America","Puerto Rico","Puerto Rico","PRI",1.36045025852837,NA,-1.06547514168971,-0.655264268742632,-2.13146239855323,-5.58510639323875,NA,NA,-0.0248085222178589,2.03
"America","Saint Kitts and N.","Saint Kitts and N.","KNA",1.39703371179963,-0.313,-4.65652629838334,-3.2810754113288,NA,-3.85636114122404,NA,NA,NA,1.28
"America","Saint Lucia","Saint Lucia","LCA",2.139432853993,NA,-2.11401048868492,-1.26504916070809,-1.06209752958191,-9.06998824164267,NA,-0.00435480711233635,-0.0607392709508549,3.12
"America","Saint Martin","Saint Martin","MAF",3.21033941457747,-0.406,NA,-1.13619993153876,-3.54645159743911,-10.7798261772209,-0.414397147697782,NA,NA,6.9
"America","Saint Vincent","Saint Vincent","VCT",3.18484900861184,NA,-2.94500547108416,-2.32538293761276,-1.76755101236969,-5.26436735696111,NA,-0.0936605523824062,-0.0214066029271862,3.1
"America","Sint Maarten","Sint Maarten","SXM",3.20159977177689,NA,NA,-8.82762544217518,-4.8222789747582,-8.53845992621063,-0.0804103080931179,NA,-0.164702098424923,10
"America","Suriname","Suriname","SUR",2.40666553459143,NA,-4.60983221936294,NA,-0.302702043266415,-0.798120450030872,NA,-0.016547166285498,-0.0125587698864707,12.7
"America","Trinidad and Tobago","Trinidad and Tobago","TTO",2.06245638023573,-0.388,-0.884373769722133,-1.68523846809531,-2.63900390290205,-8.03049025315333,NA,-0.031835654535422,-0.0427433214553083,2.09
"America","Venezuela","Venezuela","VEN",3.05258977881623,-0.0478,-0.778770807308491,-1.49402225090805,-0.708779122685325,-4.19369663594491,-0.00417641450873078,-0.00529838841322667,-0.0146931450498171,6.31
"America","Virgin Isl. UK","Virgin Isl. UK","VGB",3.31699241944461,NA,-2.45942817997008,-0.521502351335671,-6.41204079516187,-16.2202333769303,NA,NA,NA,6.47
"America","Virgin Isl. US","Virgin Isl. US","VIR",0.681643491301708,-0.613,NA,-2.0458772660956,-0.658948781156133,-4.44933934719315,NA,NA,NA,3.46
"Africa","Angola","Angola","AGO",2.30122734808197,NA,-0.261848312122476,-1.35536505852716,-0.881905582394339,-10.0968705158056,-0.00217188526085197,-0.0202886528842076,-0.00685464634760492,3.74
"Africa","Benin","Benin","BEN",4.68133879110087,-0.0547,NA,-13.6070878416847,-1.1201901661151,-28.5575451797745,NA,NA,NA,8.46
"Africa","Burundi","Burundi","BDI",5.10039090385329,-1.24,-1.16777850890532,NA,-6.56147108745415,-16.7649425067381,-0.0308238289178491,NA,-0.0604770992182814,5.77
"Africa","Cameroon","Cameroon","CMR",3.58592832236365,-1.02,NA,-3.40449753550619,-0.511028071422875,-1.91007241450764,NA,-0.0500950895902031,-0.0373940493227241,5.43
"Africa","CAR","CAR","CAF",2.72496986617706,NA,NA,NA,-2.91540101158439,-3.17929576556888,-0.0115246999482045,-0.00263193650352136,-0.0139417678102416,3.63
"Africa","Comoros","Comoros","COM",2.88271073396127,-0.306,NA,-3.89069323948797,NA,-35.7752111188463,NA,NA,NA,8.22
"Africa","Congo","Congo","COG",2.39021094987331,-0.111,-0.375429392370938,0.0971094566583043,-0.175986619447398,-1.31875303014147,-0.00798689356423674,-0.0286376115003634,-0.0172275714099678,9.62
"Africa","DRC","DRC","COD",2.20057365845143,-0.262,NA,NA,-1.57404419168149,-2.36395425680964,NA,-0.0255471198340902,-0.0134973274686005,3.9
"Africa","Eq. Guinea","Eq. Guinea","GNQ",1.98251964656014,-0.235,-0.905646676752073,-5.80018812262755,-0.0814904864996743,-1.95495920085876,-0.0164557111993786,-0.223080134137967,NA,12.3
"Africa","Ethiopia","Ethiopia","ETH",2.71065668590931,-0.465,-0.23776533001254,-3.03478915363515,-2.17560595070742,-5.95715670215844,NA,-0.0100655186942666,-0.00925673991044571,3.3
"Africa","Gabon","Gabon","GAB",2.8500265198872,-0.281,-1.89401992593594,-6.35256222552729,-0.134062865166852,-2.09940403839106,NA,-0.0233119047887505,-0.0227415719163979,13.1
"Africa","Gambia","Gambia","GMB",2.48900955811356,-0.191,NA,-9.22856648361555,-5.44833603547469,-13.72384780045,NA,-0.116106694084513,-0.0310243763879915,4.05
"Africa","Ghana","Ghana","GHA",2.19719591931515,-0.187,-1.09331792217222,-4.41725751244768,-0.875487687996031,-3.70116763041176,NA,-0.0243192351914345,-0.0229351370057802,2.22
"Africa","Guinea","Guinea","GIN",1.7989312140294,-0.169,-0.0996084993550368,NA,-6.26978594934918,-6.89718127176094,NA,-0.0166068827129384,NA,2.06
"Africa","Guinea Bissau","Guinea Bissau","GNB",2.83927158326662,-0.69,NA,NA,-6.47147501128257,-11.4637113955915,NA,-0.00378900374458604,-0.00411517412279359,4.68
"Africa","Ivory Coast","Ivory Coast","CIV",1.08925349963033,NA,NA,-3.88392982834124,-1.29974788000089,-0.857482099597005,NA,-0.00329882642684158,-0.017173357725758,2.52
"Africa","Kenya","Kenya","KEN",2.81923815237838,-0.225,-0.914292785443442,-0.0694245085964629,-0.930142981268634,-7.58909225594877,-0.0225947072029723,-0.0152398936326113,-0.0109853658047973,6.03
"Africa","Liberia","Liberia","LBR",1.53926378394227,-0.385,0.0101569145761613,-4.51070669778131,-0.97942763773647,-3.17883015036566,NA,-0.0366050447680456,-0.0189485026368654,1.78
"Africa","Madagascar","Madagascar","MDG",1.38720484851883,-0.359,-1.09350984749303,-1.72250705606479,-4.23373127836034,-2.02812703150907,NA,NA,-0.00878522033727069,3.26
"Africa","Malawi","Malawi","MWI",2.85459238593163,-0.581,-0.390260928485601,-1.39120701847935,-4.12801794214076,-3.82286309156224,-0.0474534978989366,-0.0993671881106836,-0.0219065005413353,14
"Africa","Mauritius","Mauritius","MUS",2.5592095108253,-0.623,-0.0437451046257898,-2.04039872636491,-2.09664910748304,-19.2195124621572,-0.0208865706734336,-0.0968878376798317,NA,0.738
"Africa","Mayotte","Mayotte","MYT",2.32581142349424,-1.58,NA,NA,-3.32722781112774,-19.8676860317058,-0.0315374175570935,NA,-0.0700639196995162,1.61
"Africa","Nigeria","Nigeria","NGA",2.54502449639198,NA,NA,NA,-1.79304371686462,-2.14082143946821,NA,-0.02487741051621,NA,5.13
"Africa","Reunion","Reunion","REU",2.01105425209157,-0.511,NA,-2.45994952999632,-0.0521536851703927,-16.0807787196906,NA,-0.00161549104010816,NA,2.34
"Africa","Rwanda","Rwanda","RWA",4.44528385345431,-1.2,-0.819329576396781,-2.18965877634166,-3.96371132964741,-17.1954115472284,0.000500934976388557,-0.0374628403895231,-0.00678701511272349,3.74
"Africa","Senegal","Senegal","SEN",4.01579474812667,-0.334,NA,-5.75612540024211,-2.06254532656032,-8.67790676283362,NA,NA,-0.0150738018821777,9.43
"Africa","Sierra Leone","Sierra Leone","SLE",0.96376205799499,-0.249,NA,NA,-5.17317477082818,-4.49469189697737,NA,-0.0139605668182505,NA,1.17
"Africa","South Sudan","South Sudan","SSD",2.48898988627808,-0.217,-1.26338986289985,-1.95527913287096,-1.76584678904664,-6.31437862380697,NA,NA,-0.00638033768283832,3.68
"Africa","Tanzania","Tanzania","TZA",2.99465171202825,-0.481,-0.647565279749969,-0.340970782349459,-1.54077973064732,-14.371327543853,-0.00148138247785462,-0.0234205470721323,0.00151717221805492,5.66
"Africa","Togo","Togo","TGO",3.55131628742397,-0.398,-0.939985678799714,-1.65463954843034,-5.34543921042734,-16.3647675232834,NA,-0.0542159571213648,NA,3.87
"Africa","Uganda","Uganda","UGA",1.78639108918295,-0.935,NA,NA,-3.46635032683417,-4.44539823307666,-0.00230109684387549,-0.029748843203136,-0.0119975989663557,5.13
"Africa","Zambia","Zambia","ZMB",0.602409780778097,-0.145,NA,-2.33154729628351,-1.58040016671035,-13.7495434936417,NA,NA,-0.00504625810254879,8.97
"Asia","Australia","Australia – Queensland","QLD",1.39881158774024,-0.18,NA,-0.72710977235392,-1.70858866454181,-5.38846466082374,NA,-0.000890229980265384,NA,5.4
"Asia","Bangladesh","Bangladesh","BGD",1.51903992291673,-0.464,-0.919592865693424,-2.32688873478834,-2.09922652264999,-9.85881444457824,-0.0275650195891915,NA,NA,4.32
"Asia","Bhutan","Bhutan","BTN",1.92887533305521,NA,NA,-0.166585626444942,-4.92823346643775,-16.6186440332247,-0.0219983485854345,-0.00676488710453254,-0.00266989199517619,1.03
"Asia","Brunei","Brunei","BRN",2.92445007997468,-1.07,-5.02338405550879,-5.85266860210733,-1.71179772292006,-0.142278135191791,NA,-0.0890095170439194,-0.0409917856208501,12.7
"Asia","Cambodia","Cambodia","KHM",2.73354801995545,-0.107,-4.50007175107457,-2.65819623802688,-1.67773949364888,-0.784348025003035,NA,-0.0441111967230598,-0.0212678334135246,9.86
"Asia","Fiji","Fiji","FJI",2.48999929939256,-0.453,-1.46480662905004,-3.00455429421382,NA,-5.38482593503881,-0.00805416123106278,-0.00264807745027272,NA,5.16
"Asia","India","India – Andaman and N.","AN",2.44470869073776,NA,-7.65508498138111,-4.25814957439893,-0.278111765757455,-6.34667678594096,NA,-0.0367627238522442,NA,6.68
"Asia","India","India – North-East","NE",2.01522364841972,-0.0451,-0.265551280343461,-1.95076930019714,-4.66758086913244,-9.64070585112345,NA,-0.0292898627968029,NA,1.57
"Asia","India","India – West. Ghats","WG",2.49149583140051,-0.345,-1.04346488693317,NA,-4.93884147448749,-15.9065392113215,NA,-0.0587803387580033,-0.0128245766066837,2.41
"Asia","Indonesia","Indonesia","IDN",1.45785708014835,-0.705,-0.677825295957627,-7.1964284673016,-0.799846788171104,-1.70146190778467,NA,-0.0198023448029653,-0.0119607576426545,7.03
"Asia","Laos","Laos","LAO",2.79432110323503,-0.378,-1.05028531532781,-3.33038254340834,-4.55280158707948,-5.19141788744569,NA,-0.0200796259496789,-0.0335314940401421,2.4
"Asia","Malaysia","Malaysia","MYS",1.71137903917929,-0.939,-1.49148115100317,-6.43823181958876,-0.826747471495843,-2.91543315485474,NA,-0.0221395317810491,NA,7.15
"Asia","Myanmar","Myanmar","MMR",2.37440554163919,-0.28,-0.616160422716404,-1.7565855275486,-4.34537448353414,-6.32279070028213,-0.0164834699208605,-0.0134593289825416,-0.00326238653842299,2.61
"Asia","New Caledonia","New Caledonia","NCL",3.57124449579016,NA,-1.49905646174219,-0.771478081779913,-0.80128365752936,-24.6788540050159,NA,-0.00710370693400685,-0.0091599658758832,4.31
"Asia","Papua New Guinea","Papua New Guinea","PNG",1.92928892468631,-0.178,-0.820092709558786,-3.9792106289878,-0.0189001728540714,-2.850323485086,-0.0090467658392058,-0.00679243953802519,-0.00587568753737742,6.26
"Asia","Philippines","Philippines","PHL",1.60306999574848,-0.22,-0.504538842604879,-4.34511145281835,-2.95030677491937,-6.31665510625877,NA,-0.0321413347119618,-0.0191050438507692,2.46
"Asia","Singapore","Singapore","SGP",3.06106813898828,-1.12,-6.46984344694925,-3.72454765241297,-5.6680485826213,-17.8722846796107,NA,-0.763210594193689,NA,7.45
"Asia","Solomon Isl.","Solomon Isl.","SLB",1.39583722157297,-0.475,-2.35552559598772,-6.82750400786456,-0.060709145882087,-0.96084476861607,-0.0091043678756205,-0.00299020745089541,NA,5.37
"Asia","Sri Lanka","Sri Lanka","LKA",2.01593067896733,-0.305,-0.30949701978847,-3.88491798590833,-4.62269486931717,-9.91838459738367,-0.00731017770555796,-0.0602541775842653,-0.0210770838615059,1.55
"Asia","Thailand","Thailand","THA",2.43683084759298,-0.21,-2.11738834212017,-0.976074804972555,-4.38818397704215,-13.7326695406922,NA,NA,NA,2.01
"Asia","Timor-Leste","Timor-Leste","TLS",1.99583280274162,-0.199,-0.480226579131581,-0.265203895896902,-5.57783640858,-17.1124602256132,-0.012399486018729,-0.0354079081936886,-0.0247691289414751,1.77
"Asia","Vanuatu","Vanuatu","VUT",0.238324105859597,-0.354,-1.7380377826609,-4.5868539781054,-0.0367928631338704,-2.31513310075746,NA,NA,NA,16
"Asia","Vietnam","Vietnam","VNM",2.18669509306477,-0.578,-0.608034169191431,-3.45990811581558,-5.92028870425304,-5.53618913218385,-0.0036986926490434,-0.0446274163394634,NA,3.17
